"id;""pers"";""duty"";""date"";""place"";""type"";""acRegistration"""
"311;""TG28368"";""Test Pilot"";""2020-06-23"";""DMK"";""Ground Test"";""HS-THD"""
"312;""TG30938"";""Test Pilot"";""2020-06-23"";""DMK"";""Ground Test"";""HS-THD"""
"313;""TG39862"";""Test Engineer"";""2020-06-23"";""DMK"";""Ground Test"";""HS-THD"""
"314;""admin"";""Test Engineer"";""2021-01-28"";""TEST"";""Others"";""HS-TBD"""
"315;""TG39151"";""Test Engineer"";""2020-12-08"";""BKK"";""Ground Test"";""HS-TJS"""
"316;""TG39692"";""Test Engineer"";""2020-12-08"";""VTBS"";""Ground Test"";""HS-TJS"""
"317;""TG43499"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"318;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"319;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"320;""TG43499"";""Test Engineer"";""2019-08-22"";""VTBD-VTBS"";""Flight Test"";""HS-TKF"""
"321;""TG43499"";""Test Engineer"";""2020-01-27"";""VTBS"";""Flight Test"";""HS-TKR"""
"322;""TG43499"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"323;""TG39867"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"324;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"325;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"326;""TG39856"";""Test Engineer"";""2020-12-16"";""VTBS "";""Ground Test"";""HS-TJT"""
"327;""TG42263"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"328;""TG39833"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"329;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"330;""TG42780"";""Test Engineer"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"331;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"332;""TG26107"";""Test Pilot"";""2021-01-31"";""BKK"";""Ground Test"";""HS-TJV"""
"333;""TG26107"";""Test Pilot"";""2021-01-31"";""BKK-BKK"";""Flight Test"";""HS-TJV"""
"334;""TG26107"";""Pilot Flying"";""2020-03-06"";""TPE"";""Others"";""HS-TKF"""
"335;""TG26107"";""Pilot Flying"";""2020-05-17"";""HKG"";""Others"";""HS-TKW"""
"336;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"337;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"338;""TG39833"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"339;""TG39833"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"340;""TG42263"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"341;""TG42263"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"342;""TG42660"";""Test Engineer"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"343;""TG38887"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"344;""TG38887"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"345;""TG37252"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"346;""TG30938"";""Test Pilot"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"347;""TG35309"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"348;""TG28368"";""Test Pilot"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"349;""TG28368"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"350;""TG44186"";""Test Engineer"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"351;""TG44186"";""Test Engineer"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"352;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"353;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"354;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"355;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"356;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"357;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"358;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"359;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"360;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"361;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"362;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"363;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"364;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"365;""TG30949"";""Test Pilot"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"366;""TG42780"";""Test Engineer"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"367;""TG42780"";""Test Engineer"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"368;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"369;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"370;""TG43499"";""Test Engineer"";""2019-08-22"";""VTBD-VTBS"";""Flight Test"";""HS-TKF"""
"371;""TG43499"";""Test Engineer"";""2020-01-27"";""VTBS"";""Flight Test"";""HS-TKR"""
"372;""TG43499"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"373;""TG38887"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"374;""TG38887"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"375;""TG35309"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"376;""TG42780"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"377;""TG42319"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"378;""TG39833"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"379;""TG39833"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"380;""TG39833"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"381;""TG36733"";""Test Pilot"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"382;""TG42263"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"383;""TG42263"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"384;""TG42263"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"385;""TG42263"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"386;""TG42263"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"387;""TG42263"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"388;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"389;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"390;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"391;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"392;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"393;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"394;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"395;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"396;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"397;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"398;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"399;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"400;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"401;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"402;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"403;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"404;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"405;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"406;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"407;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"408;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"409;""TG44186"";""Test Engineer"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"410;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"411;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"412;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"413;""TG39833"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"414;""TG39833"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"415;""TG39833"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"416;""TG39833"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"417;""TG39151"";""Pilot Flying"";""2021-03-01"";""BKK-DMK"";""Ferry Flight"";""HS-TKK"""
"418;""TG39151"";""Test Engineer"";""2020-12-08"";""BKK"";""Ground Test"";""HS-TJS"""
"419;""TG42263"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"420;""TG42263"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"421;""TG42263"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"422;""TG39692"";""Test Engineer"";""2020-12-08"";""VTBS"";""Ground Test"";""HS-TJS"""
"423;""TG39692"";""Test Engineer"";""2021-03-03"";""VTBS"";""Ground Test"";""HS-TKP"""
"424;""TG39692"";""Test Engineer"";""2020-12-08"";""VTBS"";""Ground Test"";""HS-TJS"""
"425;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"426;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"427;""TG39862"";""Test Engineer"";""2021-03-07"";""BKK"";""Ground Test"";""HS-THB"""
"428;""TG39833"";""Test Engineer"";""2021-03-07"";""BKK"";""Ground Test"";""HS-THB"""
"429;""TG39833"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"430;""TG39833"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"431;""TG43499"";""Test Engineer"";""2019-08-22"";""VTBD-VTBS"";""Flight Test"";""HS-TKF"""
"432;""TG43499"";""Test Engineer"";""2020-01-27"";""VTBS"";""Flight Test"";""HS-TKR"""
"433;""TG43499"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"434;""TG42319"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"435;""TG42263"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"436;""TG42263"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"437;""TG42263"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"438;""TG39692"";""Test Engineer"";""2021-03-03"";""VTBS"";""Ground Test"";""HS-TKP"""
"439;""TG39692"";""Test Engineer"";""2020-12-08"";""VTBS"";""Ground Test"";""HS-TJS"""
"440;""TG42319"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"441;""TG42780"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"442;""TG44186"";""Test Engineer"";""2021-03-07"";""BKK"";""Ground Test"";""HS-THB"""
"443;""TG44186"";""Test Engineer"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"444;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"445;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"446;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"447;""TG44186"";""Test Engineer"";""2021-03-07"";""BKK"";""Ground Test"";""HS-THB"""
"448;""TG44186"";""Test Engineer"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"449;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"450;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"451;""TG42263"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"452;""TG42263"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"453;""TG42263"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"454;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"455;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"456;""TG42780"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"457;""TG35309"";""Test Pilot"";""2021-03-07"";""BKK"";""Ground Test"";""HS-TBB"""
"458;""TG35309"";""Test Pilot"";""2021-02-27"";""BKK"";""Ground Test"";""HS-TBF"""
"459;""TG35309"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"460;""TG42652"";""Test Engineer"";""2021-03-18"";""VTBS"";""Ground Test"";""HS-THG"""
"461;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"462;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"463;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"464;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"465;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"466;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"467;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"468;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"469;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"470;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"471;""TG35309"";""Test Pilot"";""2021-03-07"";""BKK"";""Ground Test"";""HS-TBB"""
"472;""TG35309"";""Test Pilot"";""2021-02-27"";""BKK"";""Ground Test"";""HS-TBF"""
"473;""TG35309"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"474;""TG35309"";""Test Pilot"";""2021-03-07"";""BKK"";""Ground Test"";""HS-TBB"""
"475;""TG35309"";""Test Pilot"";""2021-02-27"";""BKK"";""Ground Test"";""HS-TBF"""
"476;""TG35309"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"477;""TG35309"";""Test Pilot"";""2021-03-07"";""BKK"";""Ground Test"";""HS-TBB"""
"478;""TG35309"";""Test Pilot"";""2021-02-27"";""BKK"";""Ground Test"";""HS-TBF"""
"479;""TG35309"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"480;""TG43499"";""Test Engineer"";""2019-08-22"";""VTBD-VTBS"";""Flight Test"";""HS-TKF"""
"481;""TG43499"";""Test Engineer"";""2020-01-27"";""VTBS"";""Flight Test"";""HS-TKR"""
"482;""TG43499"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"483;""TG43499"";""Test Engineer"";""2019-08-22"";""VTBD-VTBS"";""Flight Test"";""HS-TKF"""
"484;""TG43499"";""Test Engineer"";""2020-01-27"";""VTBS"";""Flight Test"";""HS-TKR"""
"485;""TG43499"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"486;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"487;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"488;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"489;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"490;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"491;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"492;""TG40500"";""Test Engineer"";""2021-03-21"";""VTBS"";""Ground Test"";""HS-TKW"""
"493;""TG40500"";""Test Engineer"";""2021-02-24"";""VTBS"";""Ground Test"";""HS-TKO"""
"494;""TG40500"";""Test Engineer"";""2021-03-21"";""VTBS"";""Ground Test"";""HS-TKW"""
"495;""TG40500"";""Test Engineer"";""2021-02-24"";""VTBS"";""Ground Test"";""HS-TKO"""
"496;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"497;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"498;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"499;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"500;""TG43319"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"501;""TG43319"";""Test Engineer"";""2021-01-07"";""VTBS"";""Ground Test"";""HS-TKM"""
"502;""TG41941"";""Pilot Not Flying"";""2021-04-01"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKX"""
"503;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"504;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"505;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"506;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"507;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"508;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"509;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"510;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"511;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"512;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"513;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"514;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"515;""TG42319"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"516;""TG42263"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"517;""TG42263"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"518;""TG42263"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"519;""TG42652"";""Test Engineer"";""2021-03-18"";""VTBS"";""Ground Test"";""HS-THG"""
"520;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"521;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"522;""TG42652"";""Test Engineer"";""2021-03-18"";""VTBS"";""Ground Test"";""HS-THG"""
"523;""TG42652"";""Test Engineer"";""2021-02-06"";""VTBS"";""Ground Test"";""HS-THJ"""
"524;""TG42652"";""Test Engineer"";""2021-02-01"";""VTBS"";""Ground Test"";""HS-THC"""
"525;""TG28368"";""Test Pilot"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"526;""TG28368"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"527;""TG28368"";""Test Pilot"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"528;""TG28368"";""Test Pilot"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"529;""TG28368"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"530;""TG28368"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"531;""TG28368"";""Test Pilot"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"532;""TG28368"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"533;""TG28368"";""Test Pilot"";""2021-02-01"";""BKK"";""Ground Test"";""HS-THC"""
"534;""TG28368"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"535;""TG37252"";""Test Pilot"";""2021-03-18"";""BKK"";""Ground Test"";""HS-THG"""
"536;""TG37252"";""Test Pilot"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"537;""TG37252"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"538;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"539;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"540;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"541;""TG43256"";""Test Engineer"";""2021-03-22"";""VTBS"";""Ground Test"";""HS-TJW"""
"542;""TG43256"";""Test Engineer"";""2021-02-23"";""BKK"";""Ground Test"";""HS-TKK"""
"543;""TG43256"";""Test Engineer"";""2021-01-07"";""BKK"";""Ground Test"";""HS-TKM"""
"544;""TG42597"";""Test Engineer"";""2021-04-12"";""VTBS"";""Ground Test"";""HS-TKW"""
"545;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"546;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"547;""TG42780"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"548;""TG26107"";""Test Pilot"";""2021-01-31"";""BKK"";""Ground Test"";""HS-TJV"""
"549;""TG26107"";""Test Pilot"";""2021-01-31"";""BKK-BKK"";""Flight Test"";""HS-TJV"""
"550;""TG26107"";""Pilot Flying"";""2020-03-06"";""TPE"";""Others"";""HS-TKF"""
"551;""TG26107"";""Pilot Flying"";""2020-05-17"";""HKG"";""Others"";""HS-TKW"""
"552;""TG26107"";""Test Pilot"";""2021-01-31"";""BKK"";""Ground Test"";""HS-TJV"""
"553;""TG26107"";""Test Pilot"";""2021-01-31"";""BKK-BKK"";""Flight Test"";""HS-TJV"""
"554;""TG26107"";""Pilot Flying"";""2020-03-06"";""TPE"";""Others"";""HS-TKF"""
"555;""TG26107"";""Pilot Flying"";""2020-05-17"";""HKG"";""Others"";""HS-TKW"""
"556;""TG26107"";""Test Pilot"";""2021-01-31"";""BKK"";""Ground Test"";""HS-TJV"""
"557;""TG26107"";""Test Pilot"";""2021-01-31"";""BKK-BKK"";""Flight Test"";""HS-TJV"""
"558;""TG26107"";""Pilot Flying"";""2020-03-06"";""TPE"";""Others"";""HS-TKF"""
"559;""TG26107"";""Pilot Flying"";""2020-05-17"";""HKG"";""Others"";""HS-TKW"""
"560;""TG41941"";""Pilot Flying"";""2021-04-23"";""BKK-DMK"";""Ferry Flight"";""HS-TKW"""
"561;""TG41941"";""Pilot Not Flying"";""2021-04-01"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKX"""
"562;""TG41941"";""Test Engineer"";""2021-02-23"";""VTBS"";""Ground Test"";""HS-TKK"""
"563;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Flight Test"";""HS-TJV"""
"564;""TG41941"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"565;""TG42319"";""Test Engineer"";""2021-02-27"";""BKK"";""Ground Test"";""HS-THF"""
"566;""TG35309"";""Test Pilot"";""2021-03-07"";""BKK"";""Ground Test"";""HS-TBB"""
"567;""TG35309"";""Test Pilot"";""2021-02-27"";""BKK"";""Ground Test"";""HS-TBF"""
"568;""TG35309"";""Test Pilot"";""2021-02-06"";""BKK"";""Ground Test"";""HS-THJ"""
"569;""TG42780"";""Test Engineer"";""2021-04-07"";""BKK"";""Ground Test"";""HS-THH"""
"570;""TG42597"";""Pilot Flying"";""2021-04-27"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKM"""
"571;""TG42597"";""Test Engineer"";""2021-04-12"";""VTBS"";""Ground Test"";""HS-TKW"""
"572;""TG42597"";""Test Engineer"";""2021-02-24"";""BKK"";""Ground Test"";""HS-TKO"""
"573;""TG42597"";""Test Engineer"";""2021-01-31"";""VTBS"";""Ground Test"";""HS-TJV"""
"574;""TG42597"";""Pilot Flying"";""2021-04-27"";""VTBS-VTBD"";""Ferry Flight"";""HS-TKM"""
"575;""TG42597"";""Test Engineer"";""2021-04-12"";""VTBS"";""Ground Test"";""HS-TKW"""
