,aircraft_registration,arr,dep,flight_date,flight_number,actual_block_fuel,actual_burn,actual_flt_time,actual_fob,actual_landing_date,actual_landing_fuel,actual_landing_time,actual_off_block_date,actual_off_block_time,actual_on_block_date,actual_on_block_fuel,actual_on_block_time,actual_takeoff_date,actual_takeoff_fuel,actual_takeoff_time,actual_taxi_fuel,actual_taxi_in_fuel,actual_taxi_in_time,actual_taxi_out_time,actual_zfw,aircraft_type,company_fuel,dev_zfw,esad,eta_date,eta_time,etd_date,etd_time,excess_fuel,extra_fuel,plan_block_fuel,plan_burn,plan_flt_time,plan_landing_date,plan_landing_fuel,plan_landing_time,plan_off_block_date,plan_off_block_time,plan_on_block_date,plan_on_block_fuel,plan_on_block_time,plan_takeoff_date,plan_takeoff_time,plan_taxi_fuel,plan_taxi_in_fuel,plan_taxi_in_time,plan_taxi_out_time,plan_zfw,sta_date,sta_time,std_date,std_time
1990,HS-TQD,BKK,MAA,2022/04/30,THA338,18700,13536,2:51:00,18700,2022/04/30,Invalid,22:35:00,2022/04/30,19:29:00,2022/04/30,5100,22:44:00,2022/04/30,Invalid,19:44:00,Invalid,Invalid,0:09:00,0:15:00,149985,B788,0,-3015,1335,2022/04/30,23:10:00,2022/04/30,19:56:00,-3789,-117,18817,15028,2:56:00,2022/04/30,3789,22:52:00,2022/04/30,19:40:00,2022/04/30,3789,22:52:00,2022/04/30,19:56:00,336,0,0:00:00,0:16:00,153000,2022/04/30,23:10:00,2022/04/30,19:40:00
1991,HS-TQE,BKK,BLR,2022/04/30,THA326,21100,15400,3:11:00,Invalid,2022/04/30,Invalid,22:23:00,2022/04/30,18:59:00,2022/04/30,5700,22:32:00,2022/04/30,Invalid,19:12:00,Invalid,Invalid,0:09:00,0:13:00,149329,B788,0,-2671,1454,2022/04/30,22:55:00,2022/04/30,19:17:00,-4505,-50,21150,16645,3:14:00,2022/04/30,4505,22:31:00,2022/04/30,19:00:00,2022/04/30,4505,22:31:00,2022/04/30,19:17:00,357,0,0:00:00,0:17:00,152000,2022/04/30,22:55:00,2022/04/30,19:00:00
1992,HS-TKL,BKK,DEL,2022/04/30,THA332,30800,24700,3:25:00,30800,2022/05/01,6400,01:52:00,2022/04/30,22:05:00,2022/05/01,6100,01:57:00,2022/04/30,29800,22:27:00,1000,300,0:05:00,0:22:00,202459,B77W,0,459,1620,2022/05/01,02:15:00,2022/04/30,22:08:00,787,-24,30824,25211,3:31:00,2022/05/01,5613,01:39:00,2022/04/30,21:50:00,2022/05/01,5613,01:39:00,2022/04/30,22:08:00,600,0,0:00:00,0:18:00,202000,2022/05/01,02:15:00,2022/04/30,21:50:00
1993,HS-TQE,BLR,BKK,2022/04/30,THA325,24400,15700,3:12:00,24400,2022/04/30,Invalid,17:48:00,2022/04/30,14:23:00,2022/04/30,8800,17:55:00,2022/04/30,Invalid,14:36:00,Invalid,Invalid,0:07:00,0:13:00,147903,B788,0,2403,1463,2022/04/30,17:55:00,2022/04/30,14:30:00,-5990,1895,22505,16515,3:19:00,2022/04/30,5990,17:49:00,2022/04/30,14:20:00,2022/04/30,5990,17:49:00,2022/04/30,14:30:00,300,0,0:00:00,0:10:00,145500,2022/04/30,17:55:00,2022/04/30,14:20:00
1994,HS-TKK,ICN,BKK,2022/04/30,THA656,44000,37300,4:37:00,44200,2022/04/30,7300,21:44:00,2022/04/30,16:53:00,2022/04/30,6900,21:57:00,2022/04/30,43700,17:07:00,500,400,0:13:00,0:14:00,230342,B77W,0,-5614,2224,2022/04/30,21:55:00,2022/04/30,16:40:00,1059,-721,44921,38680,4:44:00,2022/04/30,6241,21:24:00,2022/04/30,16:30:00,2022/04/30,6241,21:24:00,2022/04/30,16:40:00,600,0,0:00:00,0:10:00,235956,2022/04/30,21:55:00,2022/04/30,16:30:00
1995,HS-TKN,KIX,BKK,2022/04/30,THA622,38600,31900,4:50:00,38400,2022/04/30,6900,22:17:00,2022/04/30,17:14:00,2022/04/30,6500,22:29:00,2022/04/30,38200,17:27:00,200,400,0:12:00,0:13:00,191001,B77W,0,-4047,2243,2022/04/30,22:30:00,2022/04/30,17:09:00,1381,18,38582,33063,4:50:00,2022/04/30,5519,21:59:00,2022/04/30,16:59:00,2022/04/30,5519,21:59:00,2022/04/30,17:09:00,600,0,0:00:00,0:10:00,195048,2022/04/30,22:30:00,2022/04/30,16:59:00
1996,HS-TJW,NRT,BKK,2022/04/30,THA640,37500,31600,5:37:00,37500,2022/04/30,6200,21:21:00,2022/04/30,15:37:00,2022/04/30,5900,21:24:00,2022/04/30,37100,15:44:00,400,300,0:03:00,0:07:00,157560,B772,0,-2030,2529,2022/04/30,21:20:00,2022/04/30,15:45:00,1320,-331,37831,32951,5:30:00,2022/04/30,4880,21:15:00,2022/04/30,15:35:00,2022/04/30,4880,21:15:00,2022/04/30,15:45:00,400,0,0:00:00,0:10:00,159590,2022/04/30,21:20:00,2022/04/30,15:35:00
1997,HS-THL,NGO,BKK,2022/04/30,THA644,33200,26990,5:09:00,33020,2022/04/30,6090,22:45:00,2022/04/30,17:20:00,2022/04/30,6030,22:50:00,2022/04/30,32870,17:36:00,150,60,0:05:00,0:16:00,163514,A359,0,-226,2342,2022/04/30,23:00:00,2022/04/30,17:15:00,-510,-105,33305,26705,4:58:00,2022/04/30,6600,22:13:00,2022/04/30,17:05:00,2022/04/30,6600,22:13:00,2022/04/30,17:15:00,400,0,0:00:00,0:10:00,163740,2022/04/30,23:00:00,2022/04/30,17:05:00
1998,HS-TQD,MAA,BKK,2022/04/30,THA337,20300,13000,2:45:00,20300,2022/04/30,Invalid,18:05:00,2022/04/30,15:13:00,2022/04/30,7200,18:10:00,2022/04/30,Invalid,15:20:00,Invalid,Invalid,0:05:00,0:07:00,146657,B788,0,-843,1279,2022/04/30,18:31:00,2022/04/30,15:20:00,-5893,89,20211,14318,2:50:00,2022/04/30,5893,18:10:00,2022/04/30,15:10:00,2022/04/30,5893,18:10:00,2022/04/30,15:20:00,300,0,0:00:00,0:10:00,147500,2022/04/30,18:31:00,2022/04/30,15:10:00
1999,HS-TKL,DEL,BKK,2022/04/30,THA331,37000,25200,3:40:00,36800,2022/04/30,12000,20:23:00,2022/04/30,16:30:00,2022/04/30,11600,20:31:00,2022/04/30,36600,16:43:00,200,400,0:08:00,0:13:00,195073,B77W,963,473,1691,2022/04/30,20:45:00,2022/04/30,16:25:00,838,19,36981,25819,3:40:00,2022/04/30,11162,20:05:00,2022/04/30,16:15:00,2022/04/30,11162,20:05:00,2022/04/30,16:25:00,600,0,0:00:00,0:10:00,194600,2022/04/30,20:45:00,2022/04/30,16:15:00
2000,HS-TQA,ZRH,BKK,2022/04/30,THA970,63900,58900,11:22:00,63900,2022/05/01,Invalid,05:34:00,2022/04/30,18:00:00,2022/05/01,5000,05:40:00,2022/04/30,Invalid,18:12:00,Invalid,Invalid,0:06:00,0:12:00,151995,B788,500,438,5427,2022/05/01,05:50:00,2022/04/30,18:15:00,-5043,24,63876,58833,11:15:00,2022/05/01,5043,05:30:00,2022/04/30,18:05:00,2022/05/01,5043,05:30:00,2022/04/30,18:15:00,300,0,0:00:00,0:10:00,151557,2022/05/01,05:50:00,2022/04/30,18:05:00
2001,HS-THG,NRT,BKK,2022/04/30,THA642,32700,28780,5:29:00,32640,2022/04/30,4210,23:13:00,2022/04/30,17:20:01,2022/04/30,3860,23:30:00,2022/04/30,32260,17:44:00,380,350,0:17:00,0:23:59,159616,A359,0,-5249,2515,2022/04/30,23:10:00,2022/04/30,17:00:00,-118,-598,33298,28970,5:22:00,2022/04/30,4328,22:22:00,2022/04/30,16:50:00,2022/04/30,4328,22:22:00,2022/04/30,17:00:00,400,0,0:00:00,0:10:00,164865,2022/04/30,23:10:00,2022/04/30,16:50:00
2002,HS-TKM,FRA,BKK,2022/04/30,THA920,102200,92400,11:17:00,102000,2022/05/01,9900,04:30:00,2022/04/30,17:00:00,2022/05/01,9600,04:39:00,2022/04/30,101700,17:13:00,300,300,0:09:00,0:13:00,219565,B77W,0,-3735,5455,2022/05/01,04:15:00,2022/04/30,16:55:00,1804,-924,103124,95028,11:24:00,2022/05/01,8096,04:19:00,2022/04/30,16:45:00,2022/05/01,8096,04:19:00,2022/04/30,16:55:00,600,0,0:00:00,0:10:00,223300,2022/05/01,04:15:00,2022/04/30,16:45:00
2003,HS-THE,MUC,BKK,2022/04/30,THA924,74700,Invalid,10:50:00,74510,2022/05/01,Invalid,04:55:00,2022/04/30,17:53:00,2022/05/01,Invalid,05:03:00,2022/04/30,74220,18:05:00,290,Invalid,0:08:00,0:12:00,179428,A359,500,-1972,5298,2022/05/01,05:05:00,2022/04/30,18:00:00,-6540,-262,74962,68422,10:57:00,2022/05/01,6540,04:57:00,2022/04/30,17:50:00,2022/05/01,6540,04:57:00,2022/04/30,18:00:00,400,0,0:00:00,0:10:00,181400,2022/05/01,05:05:00,2022/04/30,17:50:00
2004,HS-TWA,CDG,BKK,2022/04/30,THA930,75300,68500,11:46:00,75300,2022/05/01,Invalid,05:10:00,2022/04/30,17:08:00,2022/05/01,6800,05:20:00,2022/04/30,Invalid,17:24:00,Invalid,Invalid,0:10:00,0:16:00,168034,B789,0,-1266,5680,2022/05/01,05:10:00,2022/04/30,17:15:00,-6511,-226,75526,69015,11:47:00,2022/05/01,6511,05:02:00,2022/04/30,17:05:00,2022/05/01,6511,05:02:00,2022/04/30,17:15:00,300,0,0:00:00,0:10:00,169300,2022/05/01,05:10:00,2022/04/30,17:05:00
2005,HS-TTA,LHR,BKK,2022/04/30,THA910,112200,101100,11:55:00,112200,2022/05/01,11600,06:21:00,2022/04/30,18:10:00,2022/05/01,11100,06:29:00,2022/04/30,111700,18:26:00,500,500,0:08:00,0:16:00,229924,B77W,536,824,5839,2022/05/01,06:15:00,2022/04/30,18:05:00,1651,261,111939,101990,12:09:00,2022/05/01,9949,06:14:00,2022/04/30,17:55:00,2022/05/01,9949,06:14:00,2022/04/30,18:05:00,600,0,0:00:00,0:10:00,229100,2022/05/01,06:15:00,2022/04/30,17:55:00
2006,HS-THF,ARN,BKK,2022/04/30,THA960,85100,74420,11:37:00,85010,2022/05/01,10580,06:09:00,2022/04/30,18:19:00,2022/05/01,10590,06:14:00,2022/04/30,84020,18:32:00,990,Invalid,0:05:00,0:13:00,181118,A359,0,-1382,5691,2022/05/01,06:40:00,2022/04/30,18:20:00,2210,-301,85401,77031,11:44:00,2022/05/01,8370,06:04:00,2022/04/30,18:10:00,2022/05/01,8370,06:04:00,2022/04/30,18:20:00,400,0,0:00:00,0:10:00,182500,2022/05/01,06:40:00,2022/04/30,18:10:00
2007,HS-TKZ,CPH,BKK,2022/04/30,THA950,104100,94500,11:07:00,104000,2022/05/01,9700,05:57:00,2022/04/30,18:35:00,2022/05/01,9500,06:03:00,2022/04/30,103700,18:50:00,300,200,0:06:00,0:15:00,223814,B77W,0,1414,5533,2022/05/01,05:40:00,2022/04/30,18:30:00,2933,233,103767,97000,11:31:00,2022/05/01,6767,06:01:00,2022/04/30,18:20:00,2022/05/01,6767,06:01:00,2022/04/30,18:30:00,600,0,0:00:00,0:10:00,222400,2022/05/01,05:40:00,2022/04/30,18:20:00
2008,HS-TQF,HKT,LHR,2022/04/30,THA919,62400,55600,0:00:00,62400,1000/01/01,Invalid,00:00:00,2022/04/30,20:23:00,2022/04/30,6700,08:13:00,1000/01/01,Invalid,00:00:00,Invalid,Invalid,8961536:13:00,Invalid,143323,B788,500,-86,5495,2022/05/01,08:05:00,2022/04/30,20:42:00,-4954,149,62251,57297,11:29:00,2022/05/01,4954,08:11:00,2022/04/30,20:25:00,2022/05/01,4954,08:11:00,2022/04/30,20:42:00,357,0,0:00:00,0:17:00,143409,2022/05/01,08:05:00,2022/04/30,20:25:00
2009,HS-TKW,SYD,HKT,2022/04/30,THA477,78700,64900,7:52:00,78600,2022/04/30,13800,20:41:00,2022/04/30,12:36:00,2022/04/30,13700,20:45:00,2022/04/30,78300,12:49:00,300,100,0:04:00,0:13:00,222454,B77W,0,-3046,3890,2022/04/30,20:40:00,2022/04/30,12:35:00,957,-257,78957,66114,8:07:00,2022/04/30,12843,20:42:00,2022/04/30,12:25:00,2022/04/30,12843,20:42:00,2022/04/30,12:35:00,600,0,0:00:00,0:10:00,225500,2022/04/30,20:40:00,2022/04/30,12:25:00
2010,HS-THD,BKK,HKT,2022/04/28,THA963,11000,Invalid,1:08:00,11000,2022/04/29,5260,02:29:00,2022/04/29,01:13:00,2022/04/29,5090,02:36:00,2022/04/29,Invalid,01:21:00,Invalid,170,0:07:00,0:08:00,159857,A359,0,-43,484,2022/04/29,03:05:00,2022/04/29,01:45:00,1029,-336,11336,7105,1:09:00,2022/04/29,4231,02:54:00,2022/04/29,01:35:00,2022/04/29,4231,02:54:00,2022/04/29,01:45:00,400,0,0:00:00,0:10:00,159900,2022/04/29,03:05:00,2022/04/29,01:35:00
2011,HS-TQE,KUL,BKK,2022/04/29,THA415,13000,8400,1:45:00,13000,2022/04/29,Invalid,04:12:00,2022/04/29,02:15:00,2022/04/29,4600,04:20:00,2022/04/29,Invalid,02:27:00,Invalid,Invalid,0:08:00,0:12:00,135753,B788,0,-6747,772,2022/04/29,04:15:00,2022/04/29,02:15:00,-3773,-24,13024,9251,1:46:00,2022/04/29,3773,04:01:00,2022/04/29,02:05:00,2022/04/29,3773,04:01:00,2022/04/29,02:15:00,300,0,0:00:00,0:10:00,142500,2022/04/29,04:15:00,2022/04/29,02:05:00
2012,HS-THF,BKK,SIN,2022/04/29,THA404,16400,Invalid,2:03:00,16400,2022/04/29,4400,07:08:00,2022/04/29,04:55:00,2022/04/29,4240,07:14:00,2022/04/29,15800,05:05:00,Invalid,160,0:06:00,0:10:00,181170,A359,0,-4130,858,2022/04/29,06:45:00,2022/04/29,04:41:00,-193,-86,16486,11893,1:55:00,2022/04/29,4593,06:36:00,2022/04/29,04:25:00,2022/04/29,4593,06:36:00,2022/04/29,04:41:00,400,0,0:00:00,0:16:00,185300,2022/04/29,06:45:00,2022/04/29,04:25:00
2013,HS-TQA,BKK,HKT,2022/04/28,THA919,9900,Invalid,Invalid,9900,0001/01/01,Invalid,00:00:00,2022/04/29,09:13:00,2022/04/29,Invalid,10:39:00,2022/04/29,Invalid,09:28:00,Invalid,Invalid,17718562:39:00,0:15:00,133194,B788,0,-6,480,2022/04/29,11:05:00,2022/04/29,09:45:00,-3691,-32,9932,6241,1:09:00,2022/04/29,3691,10:54:00,2022/04/29,09:35:00,2022/04/29,3691,10:54:00,2022/04/29,09:45:00,300,0,0:00:00,0:10:00,133200,2022/04/29,11:05:00,2022/04/29,09:35:00
2014,HS-TQE,BKK,KUL,2022/04/29,THA416,13800,8800,1:44:00,13800,2022/04/29,Invalid,07:22:00,2022/04/29,05:25:00,2022/04/29,4900,07:32:00,2022/04/29,Invalid,05:38:00,Invalid,Invalid,0:10:00,0:13:00,151326,B788,0,-6174,789,2022/04/29,07:30:00,2022/04/29,05:36:00,-3819,109,13691,9872,1:47:00,2022/04/29,3819,07:23:00,2022/04/29,05:20:00,2022/04/29,3819,07:23:00,2022/04/29,05:36:00,336,0,0:00:00,0:16:00,157500,2022/04/29,07:30:00,2022/04/29,05:20:00
2015,HS-TJV,BKK,NRT,2022/04/29,THA641,43600,36700,6:09:00,43600,2022/04/29,7100,08:21:00,2022/04/29,01:48:00,2022/04/29,6900,08:30:00,2022/04/29,43200,02:12:00,400,200,0:09:00,0:24:00,158389,B772,0,1389,2937,2022/04/29,08:20:00,2022/04/29,02:09:00,1639,291,43309,37848,6:20:00,2022/04/29,5461,08:29:00,2022/04/29,01:50:00,2022/04/29,5461,08:29:00,2022/04/29,02:09:00,513,0,0:00:00,0:19:00,157000,2022/04/29,08:20:00,2022/04/29,01:50:00
2016,HS-THC,BKK,NRT,2022/04/29,THA643,41975,36520,6:04:00,42140,2022/04/29,5800,09:34:00,2022/04/29,03:03:00,2022/04/29,5620,09:41:00,2022/04/29,41280,03:30:00,860,180,0:07:00,0:27:00,181481,A359,0,-1519,2947,2022/04/29,09:30:00,2022/04/29,03:19:00,832,-50,42025,37057,6:14:00,2022/04/29,4968,09:33:00,2022/04/29,03:00:00,2022/04/29,4968,09:33:00,2022/04/29,03:19:00,475,0,0:00:00,0:19:00,183000,2022/04/29,09:30:00,2022/04/29,03:00:00
2017,HS-THF,SIN,BKK,2022/04/29,THA403,16600,Invalid,2:02:00,16460,2022/04/29,5480,03:29:00,2022/04/29,01:15:00,2022/04/29,Invalid,03:34:00,2022/04/29,15890,01:27:00,570,Invalid,0:05:00,0:12:00,173658,A359,0,-842,844,2022/04/29,03:15:00,2022/04/29,01:10:00,204,-33,16633,11357,1:53:00,2022/04/29,5276,03:03:00,2022/04/29,01:00:00,2022/04/29,5276,03:03:00,2022/04/29,01:10:00,400,0,0:00:00,0:10:00,174500,2022/04/29,03:15:00,2022/04/29,01:00:00
2018,HS-TKZ,BKK,HKT,2022/04/29,THA478,14600,8100,1:05:00,14600,2022/04/29,6900,11:43:00,2022/04/29,10:26:00,2022/04/29,6500,11:51:00,2022/04/29,14500,10:38:00,100,400,0:08:00,0:12:00,187833,B77W,0,-318,482,2022/04/29,12:10:00,2022/04/29,10:50:00,1429,21,14579,9108,1:10:00,2022/04/29,5471,12:00:00,2022/04/29,10:40:00,2022/04/29,5471,12:00:00,2022/04/29,10:50:00,600,0,0:00:00,0:10:00,188151,2022/04/29,12:10:00,2022/04/29,10:40:00
2019,HS-TKM,SYD,BKK,2022/04/29,THA475,78400,67800,8:18:00,78300,2022/04/29,10800,10:26:00,2022/04/29,01:50:00,2022/04/29,10500,10:29:00,2022/04/29,77800,02:08:00,500,300,0:03:00,0:18:00,221953,B77W,0,-5390,4038,2022/04/29,10:30:00,2022/04/29,01:40:00,793,-1196,79596,69589,8:24:00,2022/04/29,10007,10:04:00,2022/04/29,01:30:00,2022/04/29,10007,10:04:00,2022/04/29,01:40:00,600,0,0:00:00,0:10:00,227343,2022/04/29,10:30:00,2022/04/29,01:30:00
2020,HS-TKR,BKK,ICN,2022/04/29,THA657,50500,39100,5:03:00,50300,2022/04/29,11500,06:46:00,2022/04/29,01:29:00,2022/04/29,11200,06:53:00,2022/04/29,49900,01:43:00,400,300,0:07:00,0:14:00,213443,B77W,3100,-220,2446,2022/04/29,07:10:00,2022/04/29,01:37:00,1006,-6,50506,40012,5:14:00,2022/04/29,10494,06:51:00,2022/04/29,01:20:00,2022/04/29,10494,06:51:00,2022/04/29,01:37:00,600,0,0:00:00,0:17:00,213663,2022/04/29,07:10:00,2022/04/29,01:20:00
2021,HS-TTB,HKG,BKK,2022/04/29,THA600,26000,18000,2:10:00,25900,2022/04/29,8200,04:19:00,2022/04/29,01:56:01,2022/04/29,7900,04:25:00,2022/04/29,25200,02:09:00,700,300,0:06:00,0:12:59,227357,B77W,0,-1643,999,2022/04/29,03:45:00,2022/04/29,01:10:00,128,-57,26057,17985,2:14:00,2022/04/29,8072,03:24:00,2022/04/29,01:00:00,2022/04/29,8072,03:24:00,2022/04/29,01:10:00,600,0,0:00:00,0:10:00,229000,2022/04/29,03:45:00,2022/04/29,01:00:00
2022,HS-THH,MNL,BKK,2022/04/29,THA620,25000,16480,2:46:00,24900,2022/04/29,8520,04:42:00,2022/04/29,01:39:00,2022/04/29,8420,04:50:00,2022/04/29,24470,01:56:00,430,100,0:08:00,0:17:00,180357,A359,1720,-2453,1323,2022/04/29,03:45:00,2022/04/29,01:05:00,1475,-74,25074,18029,2:51:00,2022/04/29,7045,03:56:00,2022/04/29,00:55:00,2022/04/29,7045,03:56:00,2022/04/29,01:05:00,400,0,0:00:00,0:10:00,182810,2022/04/29,03:45:00,2022/04/29,00:25:00
2023,HS-THH,BKK,MNL,2022/04/29,THA621,22100,15790,2:46:00,22100,2022/04/29,6500,09:03:00,2022/04/29,05:54:01,2022/04/29,6310,09:11:00,2022/04/29,21590,06:17:00,510,190,0:08:00,0:22:59,168746,A359,0,-8764,1260,2022/04/29,08:25:00,2022/04/29,05:15:00,1630,275,21825,16955,2:53:00,2022/04/29,4870,08:08:00,2022/04/29,04:55:00,2022/04/29,4870,08:08:00,2022/04/29,05:15:00,500,0,0:00:00,0:20:00,177510,2022/04/29,08:25:00,2022/04/29,04:55:00
2024,HS-TTB,BKK,HKG,2022/04/29,THA601,23300,16800,2:15:00,23200,2022/04/29,7000,08:10:00,2022/04/29,05:39:00,2022/04/29,6400,08:21:00,2022/04/29,22700,05:55:00,500,600,0:11:00,0:16:00,209463,B77W,0,-1537,1065,2022/04/29,07:25:00,2022/04/29,05:01:00,1300,-9,23309,17609,2:22:00,2022/04/29,5700,07:23:00,2022/04/29,04:45:00,2022/04/29,5700,07:23:00,2022/04/29,05:01:00,600,0,0:00:00,0:16:00,211000,2022/04/29,07:25:00,2022/04/29,04:45:00
2025,HS-THK,TPE,BKK,2022/04/29,THA632,25700,17830,3:13:00,25450,2022/04/29,7640,05:28:00,2022/04/29,02:00:00,2022/04/29,7620,05:33:00,2022/04/29,25140,02:15:00,310,20,0:05:00,0:15:00,169905,A359,0,-7985,1487,2022/04/29,05:05:00,2022/04/29,01:35:00,72,-966,26666,19098,3:14:00,2022/04/29,7568,04:49:00,2022/04/29,01:25:00,2022/04/29,7568,04:49:00,2022/04/29,01:35:00,400,0,0:00:00,0:10:00,177890,2022/04/29,05:05:00,2022/04/29,01:25:00
2026,HS-TKX,BKK,CGK,2022/04/29,THA434,28300,20700,2:49:00,28200,2022/04/29,7800,08:47:00,2022/04/29,05:42:00,2022/04/29,7500,08:55:00,2022/04/29,27700,05:58:00,500,300,0:08:00,0:16:00,207341,B77W,0,-2659,1318,2022/04/29,09:05:00,2022/04/29,05:56:00,1162,211,27989,21351,2:54:00,2022/04/29,6638,08:50:00,2022/04/29,05:35:00,2022/04/29,6638,08:50:00,2022/04/29,05:56:00,693,0,0:00:00,0:21:00,210000,2022/04/29,09:05:00,2022/04/29,05:35:00
2027,HS-THK,BKK,TPE,2022/04/29,THA633,23550,17910,3:11:00,23430,2022/04/29,5680,10:38:00,2022/04/29,07:07:00,2022/04/29,5520,10:46:00,2022/04/29,22940,07:27:00,490,160,0:08:00,0:20:00,168831,A359,0,-5227,1506,2022/04/29,10:15:00,2022/04/29,06:48:00,879,-254,23804,19003,3:17:00,2022/04/29,4801,10:05:00,2022/04/29,06:30:00,2022/04/29,4801,10:05:00,2022/04/29,06:48:00,450,0,0:00:00,0:18:00,174058,2022/04/29,10:15:00,2022/04/29,06:30:00
2028,HS-TKX,CGK,BKK,2022/04/29,THA433,49600,21100,2:56:00,49500,2022/04/29,29400,04:23:00,2022/04/29,01:06:00,2022/04/29,28400,04:32:00,2022/04/29,49100,01:27:00,400,1000,0:09:00,0:21:00,184504,B77W,0,-3196,1306,2022/04/29,04:35:00,2022/04/29,01:10:00,1874,827,48673,21147,2:52:00,2022/04/29,27526,04:02:00,2022/04/29,01:00:00,2022/04/29,27526,04:02:00,2022/04/29,01:10:00,600,0,0:00:00,0:10:00,187700,2022/04/29,04:35:00,2022/04/29,01:00:00
2029,HS-TKL,BKK,KIX,2022/04/29,THA623,48700,41700,5:17:00,48700,2022/04/29,7200,08:52:00,2022/04/29,03:00:00,2022/04/29,6900,09:02:00,2022/04/29,47500,03:35:00,1100,300,0:10:00,0:35:00,219359,B77W,0,-1066,2560,2022/04/29,08:35:00,2022/04/29,03:00:00,392,-164,48864,42056,5:25:00,2022/04/29,6808,08:25:00,2022/04/29,02:45:00,2022/04/29,6808,08:25:00,2022/04/29,03:00:00,600,0,0:00:00,0:15:00,220425,2022/04/29,08:35:00,2022/04/29,02:45:00
2030,HS-TKN,BKK,KMG,2022/04/29,THA613,23326,15300,1:58:00,23400,2022/04/29,8800,10:02:00,2022/04/29,07:35:00,2022/04/29,8100,10:13:00,2022/04/29,22700,08:04:00,700,700,0:11:00,0:29:00,223699,B77W,0,-6301,831,2022/04/29,09:30:00,2022/04/29,07:42:00,1795,300,23026,16021,1:54:00,2022/04/29,7005,09:36:00,2022/04/29,07:20:00,2022/04/29,7005,09:36:00,2022/04/29,07:42:00,726,0,0:00:00,0:22:00,230000,2022/04/29,09:30:00,2022/04/29,07:20:00
2031,HS-TKN,KMG,BKK,2022/04/29,THA612,39300,15700,1:53:00,39300,2022/04/29,24000,05:47:00,2022/04/29,03:36:00,2022/04/29,23600,05:58:00,2022/04/29,38900,03:54:00,400,400,0:11:00,0:18:00,212383,B77W,0,-3617,866,2022/04/29,06:00:00,2022/04/29,03:55:00,674,9,39291,15965,1:56:00,2022/04/29,23326,05:51:00,2022/04/29,03:45:00,2022/04/29,23326,05:51:00,2022/04/29,03:55:00,600,0,0:00:00,0:10:00,216000,2022/04/29,06:00:00,2022/04/29,03:45:00
2032,HS-TKO,BKK,CAN,2022/04/29,THA669,26000,17400,2:28:00,26100,2022/04/29,9000,11:05:00,2022/04/29,08:26:00,2022/04/29,8700,11:17:00,2022/04/29,25800,08:37:00,300,300,0:12:00,0:11:00,189523,B77W,0,-2182,1155,2022/04/29,10:45:00,2022/04/29,08:05:00,2628,1106,24894,18522,2:35:00,2022/04/29,6372,10:40:00,2022/04/29,07:45:00,2022/04/29,6372,10:40:00,2022/04/29,08:05:00,660,0,0:00:00,0:20:00,191705,2022/04/29,10:45:00,2022/04/29,07:45:00
2033,HS-TKV,FRA,HKT,2022/04/29,THA926,103400,93700,11:25:00,103300,2022/04/29,9900,17:04:00,2022/04/29,05:19:00,2022/04/29,9600,17:10:00,2022/04/29,102900,05:39:00,400,300,0:06:00,0:20:00,214609,B77W,0,-2541,5557,2022/04/29,17:00:00,2022/04/29,05:20:00,2149,-501,103901,96150,11:38:00,2022/04/29,7751,16:58:00,2022/04/29,05:10:00,2022/04/29,7751,16:58:00,2022/04/29,05:20:00,600,0,0:00:00,0:10:00,217150,2022/04/29,17:00:00,2022/04/29,05:10:00
2034,HS-THL,BKK,NGO,2022/04/29,THA645,36200,31030,5:30:00,36150,2022/04/29,5240,07:53:00,2022/04/29,02:08:00,2022/04/29,5120,08:01:00,2022/04/29,36070,02:23:00,80,120,0:08:00,0:15:00,173397,A359,0,497,2622,2022/04/29,08:00:00,2022/04/29,02:14:00,503,287,35863,31126,5:34:00,2022/04/29,4737,07:48:00,2022/04/29,02:00:00,2022/04/29,4737,07:48:00,2022/04/29,02:14:00,400,0,0:00:00,0:14:00,172900,2022/04/29,08:00:00,2022/04/29,02:00:00
2035,HS-TQD,DAC,BKK,2022/04/29,THA321,28700,10600,2:02:00,28700,2022/04/29,Invalid,05:51:00,2022/04/29,03:30:00,2022/04/29,18300,06:09:00,2022/04/29,Invalid,03:49:00,Invalid,Invalid,0:18:00,0:19:00,135677,B788,2029,-2323,919,2022/04/29,06:10:00,2022/04/29,03:45:00,-18099,-241,28941,10842,2:03:00,2022/04/29,18099,05:48:00,2022/04/29,03:35:00,2022/04/29,18099,05:48:00,2022/04/29,03:45:00,300,0,0:00:00,0:10:00,138000,2022/04/29,06:10:00,2022/04/29,03:35:00
2036,HS-TKO,CAN,BKK,2022/04/29,THA668,46800,Invalid,2:24:00,46700,2022/04/29,27300,06:00:00,2022/04/29,03:28:00,2022/04/29,Invalid,06:19:00,2022/04/29,46500,03:36:00,200,Invalid,0:19:00,0:08:00,218055,B77W,0,-1250,1128,2022/04/29,06:30:00,2022/04/29,03:50:00,2106,36,46764,21570,2:32:00,2022/04/29,25194,06:22:00,2022/04/29,03:40:00,2022/04/29,25194,06:22:00,2022/04/29,03:50:00,600,0,0:00:00,0:10:00,219305,2022/04/29,06:30:00,2022/04/29,03:40:00
