,flight_date,flight_number,aircraft_registration,dep
4120,2022/04/07,THA645,HS-THD,NGO
4121,2022/04/07,THA656,HS-TKV,BKK
4122,2022/04/07,THA657,HS-TKQ,ICN
4123,2022/04/07,THA659,HS-TKN,ICN
4124,2022/04/07,THA668,HS-TKR,BKK
4125,2022/04/07,THA669,HS-TKR,CAN
4126,2022/04/07,THA678,HS-THB,BKK
4127,2022/04/07,THA679,HS-THB,CAN
4128,2022/04/07,THA910,HS-TKY,BKK
4129,2022/04/07,THA911,HS-TKX,LHR
4130,2022/04/07,THA918,HS-TQD,BKK
4131,2022/04/07,THA918,HS-TQD,HKT
4132,2022/04/07,THA919,HS-TQD,HKT
4133,2022/04/07,THA919,HS-TQD,LHR
4134,2022/04/07,THA920,HS-TKL,BKK
4135,2022/04/07,THA921,HS-TKK,FRA
4136,2022/04/07,THA925,HS-TKP,MUC
4137,2022/04/07,THA930,HS-TWB,BKK
4138,2022/04/07,THA931,HS-TWA,CDG
4139,2022/04/07,THA934,HS-THE,BKK
4140,2022/04/07,THA935,HS-THG,BRU
4141,2022/04/07,THA952,HS-THD,BKK
4142,2022/04/07,THA952,HS-THD,HKT
4143,2022/04/07,THA963,HS-THC,HKT
4144,2022/04/07,THA963,HS-THC,ARN
4145,2022/04/07,THA970,HS-TKZ,BKK
4146,2022/04/08,THA315,HS-THL,BKK
4147,2022/04/08,THA316,HS-THL,DEL
4148,2022/04/08,THA317,HS-TQF,BKK
4149,2022/04/08,THA318,HS-TQF,BOM
4150,2022/04/08,THA321,HS-TQA,BKK
4151,2022/04/08,THA322,HS-TQA,DAC
4152,2022/04/08,THA325,HS-TQA,BKK
4153,2022/04/08,THA326,HS-TQA,BLR
4154,2022/04/08,THA331,HS-TKM,BKK
4155,2022/04/08,THA332,HS-TKM,DEL
4156,2022/04/08,THA337,HS-TQD,BKK
4157,2022/04/08,THA338,HS-TQD,MAA
4158,2022/04/08,THA345,HS-THK,BKK
4159,2022/04/08,THA346,HS-THK,LHE
4160,2022/04/08,THA349,HS-THF,BKK
4161,2022/04/08,THA350,HS-THF,ISB
4162,2022/04/08,THA403,HS-THB,BKK
4163,2022/04/08,THA404,HS-THB,SIN
4164,2022/04/08,THA409,HS-THN,BKK
4165,2022/04/08,THA410,HS-THN,SIN
4166,2022/04/08,THA415,HS-THJ,BKK
4167,2022/04/08,THA416,HS-THJ,KUL
4168,2022/04/08,THA433,HS-TKQ,BKK
4169,2022/04/08,THA434,HS-TKQ,CGK
4170,2022/04/08,THA466,HS-THF,MEL
4171,2022/04/08,THA475,HS-TKP,BKK
4172,2022/04/08,THA478,HS-TKW,SYD
4173,2022/04/08,THA478,HS-TKW,HKT
4174,2022/04/08,THA600,HS-THN,BKK
4175,2022/04/08,THA601,HS-THN,HKG
4176,2022/04/08,THA612,HS-TKR,BKK
4177,2022/04/08,THA613,HS-TKR,KMG
4178,2022/04/08,THA620,HS-THK,BKK
4179,2022/04/08,THA621,HS-THK,MNL
4180,2022/04/08,THA622,HS-TKK,BKK
4181,2022/04/08,THA623,HS-TKN,KIX
4182,2022/04/08,THA632,HS-TWA,BKK
4183,2022/04/08,THA633,HS-TWA,TPE
4184,2022/04/08,THA638,HS-THC,BKK
4185,2022/04/08,THA639,HS-THC,HKG
4186,2022/04/08,THA640,HS-TJV,BKK
4187,2022/04/08,THA641,HS-TJS,NRT
4188,2022/04/08,THA642,HS-TKQ,BKK
4189,2022/04/08,THA643,HS-TKM,NRT
4190,2022/04/08,THA645,HS-THL,NGO
4191,2022/04/08,THA656,HS-THC,BKK
4192,2022/04/08,THA657,HS-TKV,ICN
4193,2022/04/08,THA664,HS-THG,BKK
4194,2022/04/08,THA665,HS-THG,PVG
4195,2022/04/08,THA668,HS-TKK,BKK
4196,2022/04/08,THA669,HS-TKK,CAN
4197,2022/04/08,THA678,HS-THB,BKK
4198,2022/04/08,THA679,HS-THB,CAN
4199,2022/04/08,THA910,HS-TKW,BKK
4200,2022/04/08,THA911,HS-TKY,LHR
4201,2022/04/08,THA920,HS-TKN,BKK
4202,2022/04/08,THA921,HS-TKL,FRA
4203,2022/04/08,THA924,HS-TKR,BKK
4204,2022/04/08,THA926,HS-TKX,BKK
4205,2022/04/08,THA926,HS-TKX,HKT
4206,2022/04/08,THA927,HS-TKX,HKT
4207,2022/04/08,THA927,HS-TKX,FRA
4208,2022/04/08,THA930,HS-TWA,BKK
4209,2022/04/08,THA931,HS-TWB,CDG
4210,2022/04/08,THA950,HS-THN,BKK
4211,2022/04/08,THA952,HS-THD,VIE
4212,2022/04/08,THA953,HS-THD,HKT
4213,2022/04/08,THA953,HS-THD,CPH
4214,2022/04/08,THA962,HS-THJ,HKT
4215,2022/04/08,THA962,HS-THJ,BKK
4216,2022/04/08,THA970,HS-TKV,BKK
4217,2022/04/08,THA971,HS-TKZ,ZRH
4218,2022/04/09,THA303,HS-THB,BKK
4219,2022/04/09,THA304,HS-THB,RGN
4220,2022/04/09,THA315,HS-THL,BKK
4221,2022/04/09,THA316,HS-THL,DEL
4222,2022/04/09,THA317,HS-TQE,BKK
4223,2022/04/09,THA318,HS-TQE,BOM
4224,2022/04/09,THA321,HS-TQE,BKK
4225,2022/04/09,THA322,HS-TQE,DAC
4226,2022/04/09,THA325,HS-THG,BKK
4227,2022/04/09,THA326,HS-THG,BLR
4228,2022/04/09,THA331,HS-THB,BKK
4229,2022/04/09,THA332,HS-THB,DEL
4230,2022/04/09,THA337,HS-TQF,BKK
4231,2022/04/09,THA338,HS-TQF,MAA
4232,2022/04/09,THA403,HS-TKO,BKK
4233,2022/04/09,THA404,HS-TKO,SIN
4234,2022/04/09,THA465,HS-THF,BKK
4235,2022/04/09,THA476,HS-TKP,SYD
4236,2022/04/09,THA477,HS-TKY,BKK
4237,2022/04/09,THA477,HS-TKY,HKT
4238,2022/04/09,THA556,HS-TKL,BKK
4239,2022/04/09,THA557,HS-TKL,SGN
4240,2022/04/09,THA560,HS-THG,BKK
4241,2022/04/09,THA561,HS-THG,HAN
4242,2022/04/09,THA600,HS-THL,BKK
4243,2022/04/09,THA601,HS-THL,HKG
4244,2022/04/09,THA612,HS-TJS,BKK
4245,2022/04/09,THA613,HS-TJS,KMG
4246,2022/04/09,THA622,HS-TKM,BKK
4247,2022/04/09,THA623,HS-TKK,KIX
4248,2022/04/09,THA624,HS-THD,BKK
4249,2022/04/09,THA625,HS-THD,MNL
4250,2022/04/09,THA638,HS-THB,BKK
4251,2022/04/09,THA639,HS-THB,HKG
4252,2022/04/09,THA640,HS-TJV,BKK
4253,2022/04/09,THA641,HS-TJV,NRT
4254,2022/04/09,THA642,HS-TKL,BKK
4255,2022/04/09,THA643,HS-TKQ,NRT
4256,2022/04/09,THA644,HS-TJS,BKK
4257,2022/04/09,THA656,HS-TKO,BKK
4258,2022/04/09,THA657,HS-THC,ICN
4259,2022/04/09,THA678,HS-THC,BKK
4260,2022/04/09,THA679,HS-THC,CAN
4261,2022/04/09,THA910,HS-TKZ,BKK
4262,2022/04/09,THA911,HS-TKW,LHR
4263,2022/04/09,THA918,HS-TQA,HKT
4264,2022/04/09,THA918,HS-TQA,BKK
4265,2022/04/09,THA919,HS-TQA,HKT
4266,2022/04/09,THA919,HS-TQA,LHR
4267,2022/04/09,THA920,HS-TKP,BKK
4268,2022/04/09,THA921,HS-TKN,FRA
4269,2022/04/09,THA924,HS-TKQ,BKK
4270,2022/04/09,THA925,HS-TKR,MUC
4271,2022/04/09,THA930,HS-TQD,BKK
4272,2022/04/09,THA931,HS-TWA,CDG
4273,2022/04/09,THA9319,HS-TWB,CDG
4274,2022/04/09,THA935,HS-THE,BRU
4275,2022/04/09,THA950,HS-THK,BKK
4276,2022/04/09,THA951,HS-THN,CPH
4277,2022/04/09,THA960,HS-THD,BKK
4278,2022/04/09,THA963,HS-THJ,HKT
4279,2022/04/09,THA963,HS-THJ,ARN
4280,2022/04/09,THA970,HS-TKX,BKK
4281,2022/04/09,THA971,HS-TKV,ZRH
4282,2022/04/10,THA315,HS-THC,BKK
4283,2022/04/10,THA316,HS-THC,DEL
4284,2022/04/10,THA317,HS-TQE,BKK
4285,2022/04/10,THA318,HS-TQE,BOM
4286,2022/04/10,THA321,HS-THN,BKK
4287,2022/04/10,THA322,HS-THN,DAC
4288,2022/04/10,THA325,HS-TQF,BKK
4289,2022/04/10,THA326,HS-TQF,BLR
4290,2022/04/10,THA331,HS-THE,BKK
4291,2022/04/10,THA332,HS-THE,DEL
4292,2022/04/10,THA337,HS-TQA,BKK
4293,2022/04/10,THA338,HS-TQA,MAA
4294,2022/04/10,THA403,HS-THG,BKK
4295,2022/04/10,THA404,HS-THG,SIN
4296,2022/04/10,THA409,HS-TKV,BKK
4297,2022/04/10,THA410,HS-TKV,SIN
4298,2022/04/10,THA415,HS-TQE,BKK
4299,2022/04/10,THA416,HS-TQE,KUL
4300,2022/04/10,THA433,HS-TWA,BKK
4301,2022/04/10,THA434,HS-TWA,CGK
4302,2022/04/10,THA465,HS-THL,BKK
4303,2022/04/10,THA466,HS-THF,MEL
4304,2022/04/10,THA475,HS-TKR,BKK
4305,2022/04/10,THA478,HS-TKY,HKT
4306,2022/04/10,THA478,HS-TKY,SYD
4307,2022/04/10,THA600,HS-TKV,BKK
4308,2022/04/10,THA601,HS-TKV,HKG
4309,2022/04/10,THA612,HS-TJV,BKK
4310,2022/04/10,THA622,HS-THB,BKK
4311,2022/04/10,THA623,HS-TKM,KIX
4312,2022/04/10,THA6238,HS-TKK,KIX
4313,2022/04/10,THA624,HS-THJ,BKK
4314,2022/04/10,THA625,HS-THJ,MNL
4315,2022/04/10,THA640,HS-TJS,BKK
4316,2022/04/10,THA641,HS-TJV,NRT
4317,2022/04/10,THA642,HS-THF,BKK
4318,2022/04/10,THA643,HS-TKL,NRT
4319,2022/04/10,THA644,HS-TKV,BKK
4320,2022/04/10,THA645,HS-TJS,NGO
4321,2022/04/10,THA654,HS-TKO,BKK
4322,2022/04/10,THA655,HS-TKO,ICN
4323,2022/04/10,THA656,HS-TKM,BKK
4324,2022/04/10,THA657,HS-TKO,ICN
4325,2022/04/10,THA664,HS-THB,BKK
4326,2022/04/10,THA665,HS-THB,PVG
4327,2022/04/10,THA668,HS-TKN,BKK
4328,2022/04/10,THA669,HS-TKN,CAN
4329,2022/04/10,THA678,HS-THG,BKK
4330,2022/04/10,THA679,HS-THG,CAN
4331,2022/04/10,THA910,HS-TKY,BKK
4332,2022/04/10,THA911,HS-TKZ,LHR
4333,2022/04/10,THA920,HS-TKN,BKK
4334,2022/04/10,THA921,HS-TKP,FRA
4335,2022/04/10,THA924,HS-TKL,BKK
4336,2022/04/10,THA925,HS-TKQ,MUC
4337,2022/04/10,THA926,HS-TKW,BKK
4338,2022/04/10,THA926,HS-TKW,HKT
4339,2022/04/10,THA927,HS-TKW,HKT
4340,2022/04/10,THA927,HS-TKW,FRA
4341,2022/04/10,THA930,HS-TWA,BKK
4342,2022/04/10,THA931,HS-TQD,CDG
4343,2022/04/10,THA950,HS-THJ,BKK
4344,2022/04/10,THA951,HS-THK,CPH
4345,2022/04/10,THA960,HS-THN,BKK
4346,2022/04/10,THA961,HS-THD,ARN
4347,2022/04/10,THA970,HS-TKK,BKK
4348,2022/04/10,THA971,HS-TKX,ZRH
4349,2022/04/11,THA315,HS-TKO,BKK
4350,2022/04/11,THA316,HS-TKO,DEL
4351,2022/04/11,THA317,HS-TKW,BKK
4352,2022/04/11,THA318,HS-TKW,BOM
4353,2022/04/11,THA321,HS-TQF,BKK
4354,2022/04/11,THA322,HS-TQF,DAC
4355,2022/04/11,THA325,HS-TQD,BKK
4356,2022/04/11,THA326,HS-TQD,BLR
4357,2022/04/11,THA331,HS-THB,BKK
4358,2022/04/11,THA332,HS-THB,DEL
4359,2022/04/11,THA337,HS-TKM,BKK
4360,2022/04/11,THA338,HS-TKM,MAA
4361,2022/04/11,THA349,HS-THL,BKK
4362,2022/04/11,THA350,HS-THL,ISB
4363,2022/04/11,THA403,HS-THC,BKK
4364,2022/04/11,THA404,HS-THC,SIN
4365,2022/04/11,THA415,HS-TQD,BKK
4366,2022/04/11,THA416,HS-TQD,KUL
4367,2022/04/11,THA466,HS-THL,MEL
4368,2022/04/11,THA475,HS-TKZ,BKK
4369,2022/04/11,THA476,HS-TKR,SYD
4370,2022/04/11,THA600,HS-TKO,BKK
4371,2022/04/11,THA601,HS-TKO,HKG
4372,2022/04/11,THA613,HS-TJV,KMG
4373,2022/04/11,THA620,HS-TKX,BKK
4374,2022/04/11,THA621,HS-TKX,MNL
4375,2022/04/11,THA622,HS-TKQ,BKK
4376,2022/04/11,THA623,HS-THB,KIX
4377,2022/04/11,THA632,HS-TKQ,BKK
4378,2022/04/11,THA633,HS-TKQ,TPE
4379,2022/04/11,THA640,HS-TJV,BKK
4380,2022/04/11,THA641,HS-TJS,NRT
4381,2022/04/11,THA642,HS-THG,BKK
4382,2022/04/11,THA643,HS-THF,NRT
4383,2022/04/11,THA645,HS-TKV,NGO
4384,2022/04/11,THA656,HS-THE,BKK
4385,2022/04/11,THA657,HS-TKM,ICN
4386,2022/04/11,THA668,HS-THE,BKK
4387,2022/04/11,THA669,HS-THE,CAN
4388,2022/04/11,THA678,HS-THC,BKK
4389,2022/04/11,THA679,HS-THC,CAN
4390,2022/04/11,THA910,HS-TKX,BKK
4391,2022/04/11,THA911,HS-TKY,LHR
4392,2022/04/11,THA918,HS-TQE,HKT
4393,2022/04/11,THA918,HS-TQE,BKK
4394,2022/04/11,THA919,HS-TQE,HKT
4395,2022/04/11,THA919,HS-TQE,LHR
4396,2022/04/11,THA920,HS-TKP,BKK
4397,2022/04/11,THA921,HS-TKN,FRA
4398,2022/04/11,THA924,HS-TKR,BKK
4399,2022/04/11,THA925,HS-TKL,MUC
4400,2022/04/11,THA930,HS-TQF,BKK
4401,2022/04/11,THA931,HS-TWA,CDG
4402,2022/04/11,THA951,HS-THJ,CPH
4403,2022/04/11,THA960,HS-THK,BKK
4404,2022/04/11,THA961,HS-THN,ARN
4405,2022/04/11,THA9619,HS-THD,ARN
4406,2022/04/11,THA971,HS-TKK,ZRH
4407,2022/04/12,THA315,HS-TKQ,BKK
4408,2022/04/12,THA316,HS-TKQ,DEL
4409,2022/04/12,THA317,HS-TKW,BKK
4410,2022/04/12,THA318,HS-TKW,BOM
4411,2022/04/12,THA321,HS-TKY,BKK
4412,2022/04/12,THA322,HS-TKY,DAC
4413,2022/04/12,THA325,HS-TQC,BKK
4414,2022/04/12,THA326,HS-TQC,BLR
4415,2022/04/12,THA331,HS-TKO,BKK
4416,2022/04/12,THA332,HS-TKO,DEL
4417,2022/04/12,THA337,HS-TQE,BKK
4418,2022/04/12,THA338,HS-TQE,MAA
4419,2022/04/12,THA345,HS-THG,BKK
4420,2022/04/12,THA346,HS-THG,LHE
4421,2022/04/12,THA403,HS-TKV,BKK
4422,2022/04/12,THA404,HS-TKV,SIN
4423,2022/04/12,THA465,HS-THL,BKK
4424,2022/04/12,THA476,HS-TKZ,SYD
4425,2022/04/12,THA477,HS-TKV,BKK
4426,2022/04/12,THA477,HS-TKV,HKT
4427,2022/04/12,THA600,HS-THC,BKK
4428,2022/04/12,THA601,HS-THC,HKG
4429,2022/04/12,THA612,HS-TKO,BKK
4430,2022/04/12,THA613,HS-TKO,KMG
4431,2022/04/12,THA622,HS-TKN,BKK
4432,2022/04/12,THA623,HS-TKQ,KIX
4433,2022/04/12,THA624,HS-THB,BKK
4434,2022/04/12,THA625,HS-THB,MNL
4435,2022/04/12,THA638,HS-THJ,BKK
4436,2022/04/12,THA639,HS-THJ,HKG
4437,2022/04/12,THA640,HS-TJV,BKK
4438,2022/04/12,THA641,HS-TJV,NRT
4439,2022/04/12,THA642,HS-THJ,BKK
4440,2022/04/12,THA643,HS-THG,NRT
4441,2022/04/12,THA644,HS-THC,BKK
4442,2022/04/12,THA656,HS-TKL,BKK
4443,2022/04/12,THA657,HS-THE,ICN
4444,2022/04/12,THA678,HS-THE,BKK
4445,2022/04/12,THA679,HS-THE,CAN
4446,2022/04/12,THA910,HS-TKY,BKK
4447,2022/04/12,THA911,HS-TKX,LHR
4448,2022/04/12,THA920,HS-TKK,BKK
4449,2022/04/12,THA921,HS-TKP,FRA
4450,2022/04/12,THA925,HS-TKR,MUC
4451,2022/04/12,THA930,HS-TQD,BKK
4452,2022/04/12,THA931,HS-TQF,CDG
4453,2022/04/12,THA934,HS-THF,BKK
4454,2022/04/12,THA952,HS-THN,HKT
4455,2022/04/12,THA952,HS-THN,BKK
4456,2022/04/12,THA961,HS-THK,ARN
4457,2022/04/12,THA9618,HS-THD,ARN
4458,2022/04/12,THA970,HS-TKZ,BKK
4459,2022/04/13,THA315,HS-THH,BKK
4460,2022/04/13,THA316,HS-THH,DEL
4461,2022/04/13,THA317,HS-TQA,BKK
4462,2022/04/13,THA318,HS-TQA,BOM
4463,2022/04/13,THA321,HS-TQE,BKK
4464,2022/04/13,THA322,HS-TQE,DAC
4465,2022/04/13,THA325,HS-THJ,BKK
4466,2022/04/13,THA326,HS-THJ,BLR
4467,2022/04/13,THA331,HS-TKL,BKK
4468,2022/04/13,THA332,HS-TKL,DEL
4469,2022/04/13,THA337,HS-TQE,BKK
4470,2022/04/13,THA338,HS-TQE,MAA
4471,2022/04/13,THA403,HS-TKQ,BKK
4472,2022/04/13,THA404,HS-TKQ,SIN
4473,2022/04/13,THA409,HS-TQF,BKK
4474,2022/04/13,THA410,HS-TQF,SIN
4475,2022/04/13,THA415,HS-TQA,BKK
4476,2022/04/13,THA416,HS-TQA,KUL
4477,2022/04/13,THA433,HS-TKM,BKK
4478,2022/04/13,THA434,HS-TKM,CGK
4479,2022/04/13,THA466,HS-THL,MEL
4480,2022/04/13,THA475,HS-TKW,BKK
4481,2022/04/13,THA478,HS-TKV,SYD
4482,2022/04/13,THA478,HS-TKV,HKT
4483,2022/04/13,THA600,HS-THB,BKK
4484,2022/04/13,THA601,HS-THB,HKG
4485,2022/04/13,THA620,HS-THE,BKK
4486,2022/04/13,THA621,HS-THE,MNL
4487,2022/04/13,THA622,HS-TKQ,BKK
4488,2022/04/13,THA623,HS-TKN,KIX
4489,2022/04/13,THA632,HS-TKR,BKK
4490,2022/04/13,THA633,HS-TKR,TPE
4491,2022/04/13,THA638,HS-THK,BKK
4492,2022/04/13,THA639,HS-THK,HKG
4493,2022/04/13,THA640,HS-TJT,BKK
4494,2022/04/13,THA641,HS-TJV,NRT
4495,2022/04/13,THA642,HS-THC,BKK
4496,2022/04/13,THA643,HS-THJ,NRT
4497,2022/04/13,THA644,HS-THK,BKK
4498,2022/04/13,THA645,HS-THC,NGO
4499,2022/04/13,THA656,HS-TKO,BKK
4500,2022/04/13,THA657,HS-TKL,ICN
4501,2022/04/13,THA658,HS-TKN,BKK
4502,2022/04/13,THA664,HS-THG,BKK
4503,2022/04/13,THA665,HS-THG,PVG
4504,2022/04/13,THA678,HS-THB,BKK
4505,2022/04/13,THA679,HS-THB,CAN
4506,2022/04/13,THA910,HS-TKV,BKK
4507,2022/04/13,THA911,HS-TKY,LHR
4508,2022/04/13,THA920,HS-TKM,BKK
4509,2022/04/13,THA921,HS-TKK,FRA
4510,2022/04/13,THA924,HS-TKR,BKK
4511,2022/04/13,THA926,HS-TKX,BKK
4512,2022/04/13,THA926,HS-TKX,HKT
4513,2022/04/13,THA927,HS-TKX,HKT
4514,2022/04/13,THA927,HS-TKX,FRA
4515,2022/04/13,THA930,HS-TWA,BKK
4516,2022/04/13,THA931,HS-TQD,CDG
4517,2022/04/13,THA953,HS-THN,HKT
4518,2022/04/13,THA953,HS-THN,CPH
4519,2022/04/13,THA962,HS-THD,BKK
4520,2022/04/13,THA962,HS-THD,HKT
4521,2022/04/13,THA971,HS-TKZ,ZRH
4522,2022/04/14,THA315,HS-TKQ,BKK
4523,2022/04/14,THA316,HS-TKQ,DEL
4524,2022/04/14,THA317,HS-TQE,BKK
4525,2022/04/14,THA318,HS-TQE,BOM
4526,2022/04/14,THA321,HS-TQD,BKK
4527,2022/04/14,THA322,HS-TQD,DAC
4528,2022/04/14,THA325,HS-TQD,BKK
4529,2022/04/14,THA326,HS-TQD,BLR
4530,2022/04/14,THA331,HS-TKL,BKK
4531,2022/04/14,THA332,HS-TKL,DEL
4532,2022/04/14,THA337,HS-TQC,BKK
4533,2022/04/14,THA338,HS-TQC,MAA
4534,2022/04/14,THA345,HS-THK,BKK
4535,2022/04/14,THA346,HS-THK,LHE
4536,2022/04/14,THA403,HS-THH,BKK
4537,2022/04/14,THA404,HS-THH,SIN
4538,2022/04/14,THA433,HS-TJS,BKK
4539,2022/04/14,THA434,HS-TJS,CGK
4540,2022/04/14,THA465,HS-THL,BKK
4541,2022/04/14,THA476,HS-TKW,SYD
4542,2022/04/14,THA477,HS-TKZ,BKK
4543,2022/04/14,THA477,HS-TKZ,HKT
4544,2022/04/14,THA556,HS-TKN,BKK
4545,2022/04/14,THA557,HS-TKN,SGN
4546,2022/04/14,THA600,HS-THG,BKK
4547,2022/04/14,THA601,HS-THG,HKG
4548,2022/04/14,THA622,HS-TKO,BKK
4549,2022/04/14,THA623,HS-TKQ,KIX
4550,2022/04/14,THA624,HS-THN,BKK
4551,2022/04/14,THA625,HS-THN,MNL
4552,2022/04/14,THA632,HS-THE,BKK
4553,2022/04/14,THA633,HS-THE,TPE
4554,2022/04/14,THA640,HS-TJS,BKK
4555,2022/04/14,THA641,HS-TJT,NRT
4556,2022/04/14,THA642,HS-THG,BKK
4557,2022/04/14,THA643,HS-THC,NRT
4558,2022/04/14,THA644,HS-TJV,BKK
4559,2022/04/14,THA645,HS-THK,NGO
4560,2022/04/14,THA656,HS-TKK,BKK
4561,2022/04/14,THA657,HS-TKO,ICN
4562,2022/04/14,THA659,HS-TKN,ICN
4563,2022/04/14,THA678,HS-THH,BKK
4564,2022/04/14,THA679,HS-THH,CAN
4565,2022/04/14,THA910,HS-TKY,BKK
4566,2022/04/14,THA911,HS-TKV,LHR
4567,2022/04/14,THA918,HS-TQA,HKT
4568,2022/04/14,THA918,HS-TQA,BKK
4569,2022/04/14,THA919,HS-TQA,HKT
4570,2022/04/14,THA919,HS-TQA,LHR
4571,2022/04/14,THA920,HS-TKN,BKK
4572,2022/04/14,THA921,HS-TKM,FRA
4573,2022/04/14,THA925,HS-TKR,MUC
4574,2022/04/14,THA930,HS-THJ,BKK
4575,2022/04/14,THA931,HS-TWA,CDG
4576,2022/04/14,THA934,HS-THB,BKK
4577,2022/04/14,THA935,HS-THF,BRU
4578,2022/04/14,THA952,HS-THE,HKT
4579,2022/04/14,THA952,HS-THE,BKK
4580,2022/04/14,THA963,HS-THD,HKT
4581,2022/04/14,THA963,HS-THD,ARN
4582,2022/04/14,THA970,HS-TKW,BKK
4583,2022/04/15,THA315,HS-THH,BKK
4584,2022/04/15,THA316,HS-THH,DEL
4585,2022/04/15,THA317,HS-TQE,BKK
4586,2022/04/15,THA318,HS-TQE,BOM
4587,2022/04/15,THA321,HS-TQC,BKK
4588,2022/04/15,THA322,HS-TQC,DAC
4589,2022/04/15,THA325,HS-TQD,BKK
4590,2022/04/15,THA326,HS-TQD,BLR
4591,2022/04/15,THA331,HS-TKM,BKK
4592,2022/04/15,THA332,HS-TKM,DEL
4593,2022/04/15,THA337,HS-TQC,BKK
4594,2022/04/15,THA338,HS-TQC,MAA
4595,2022/04/15,THA345,HS-THK,BKK
4596,2022/04/15,THA346,HS-THK,LHE
4597,2022/04/15,THA349,HS-THG,BKK
4598,2022/04/15,THA350,HS-THG,ISB
4599,2022/04/15,THA403,HS-THC,BKK
4600,2022/04/15,THA404,HS-THC,SIN
4601,2022/04/15,THA409,HS-THD,BKK
4602,2022/04/15,THA410,HS-THD,SIN
4603,2022/04/15,THA415,HS-TQE,BKK
4604,2022/04/15,THA416,HS-TQE,KUL
4605,2022/04/15,THA433,HS-TKR,BKK
4606,2022/04/15,THA434,HS-TKR,CGK
4607,2022/04/15,THA466,HS-THL,MEL
4608,2022/04/15,THA475,HS-TKQ,BKK
4609,2022/04/15,THA478,HS-TKZ,SYD
4610,2022/04/15,THA478,HS-TKZ,HKT
4611,2022/04/15,THA600,HS-THH,BKK
4612,2022/04/15,THA601,HS-THH,HKG
4613,2022/04/15,THA612,HS-TKM,BKK
4614,2022/04/15,THA613,HS-TKM,KMG
4615,2022/04/15,THA620,HS-THN,BKK
4616,2022/04/15,THA621,HS-THN,MNL
4617,2022/04/15,THA622,HS-TKR,BKK
4618,2022/04/15,THA623,HS-TKO,KIX
4619,2022/04/15,THA632,HS-THK,BKK
4620,2022/04/15,THA633,HS-THK,TPE
4621,2022/04/15,THA640,HS-TJV,BKK
4622,2022/04/15,THA641,HS-TJS,NRT
4623,2022/04/15,THA642,HS-THL,BKK
4624,2022/04/15,THA643,HS-THG,NRT
4625,2022/04/15,THA645,HS-TJV,NGO
4626,2022/04/15,THA656,HS-THF,BKK
4627,2022/04/15,THA657,HS-TKK,ICN
4628,2022/04/15,THA678,HS-THC,BKK
4629,2022/04/15,THA679,HS-THC,CAN
4630,2022/04/15,THA910,HS-TKZ,BKK
4631,2022/04/15,THA911,HS-TKY,LHR
4632,2022/04/15,THA920,HS-TKL,BKK
4633,2022/04/15,THA921,HS-TKN,FRA
4634,2022/04/15,THA924,HS-TKK,BKK
4635,2022/04/15,THA926,HS-TKX,BKK
4636,2022/04/15,THA926,HS-TKX,HKT
4637,2022/04/15,THA927,HS-TKX,HKT
4638,2022/04/15,THA927,HS-TKX,FRA
4639,2022/04/15,THA930,HS-TWA,BKK
4640,2022/04/15,THA931,HS-THJ,CDG
4641,2022/04/15,THA950,HS-THD,BKK
4642,2022/04/15,THA953,HS-THE,HKT
4643,2022/04/15,THA953,HS-THE,CPH
4644,2022/04/15,THA962,HS-THN,HKT
4645,2022/04/15,THA962,HS-THN,BKK
4646,2022/04/15,THA970,HS-TKV,BKK
4647,2022/04/15,THA971,HS-TKW,ZRH
4648,2022/04/16,THA315,HS-THG,BKK
4649,2022/04/16,THA316,HS-THG,DEL
4650,2022/04/16,THA317,HS-TQF,BKK
4651,2022/04/16,THA318,HS-TQF,BOM
4652,2022/04/16,THA321,HS-TQE,BKK
4653,2022/04/16,THA322,HS-TQE,DAC
4654,2022/04/16,THA325,HS-TQE,BKK
4655,2022/04/16,THA326,HS-TQE,BLR
4656,2022/04/16,THA331,HS-TKM,BKK
4657,2022/04/16,THA332,HS-TKM,DEL
4658,2022/04/16,THA337,HS-TQD,BKK
4659,2022/04/16,THA338,HS-TQD,MAA
4660,2022/04/16,THA403,HS-TKO,BKK
4661,2022/04/16,THA404,HS-TKO,SIN
4662,2022/04/16,THA465,HS-THC,BKK
4663,2022/04/16,THA476,HS-TKQ,SYD
4664,2022/04/16,THA477,HS-TKW,HKT
4665,2022/04/16,THA477,HS-TKW,BKK
4666,2022/04/16,THA556,HS-TKN,BKK
4667,2022/04/16,THA557,HS-TKN,SGN
4668,2022/04/16,THA560,HS-THH,BKK
4669,2022/04/16,THA561,HS-THH,HAN
4670,2022/04/16,THA600,HS-THK,BKK
4671,2022/04/16,THA601,HS-THK,HKG
4672,2022/04/16,THA612,HS-TJS,BKK
4673,2022/04/16,THA613,HS-TJS,KMG
4674,2022/04/16,THA622,HS-TJV,BKK
4675,2022/04/16,THA623,HS-TKR,KIX
4676,2022/04/16,THA624,HS-THE,BKK
4677,2022/04/16,THA625,HS-THE,MNL
4678,2022/04/16,THA640,HS-TJS,BKK
4679,2022/04/16,THA641,HS-TJV,NRT
4680,2022/04/16,THA642,HS-THL,BKK
4681,2022/04/16,THA643,HS-THL,NRT
4682,2022/04/16,THA644,HS-THF,BKK
4683,2022/04/16,THA656,HS-TKO,BKK
4684,2022/04/16,THA657,HS-THF,ICN
